Epoch= 0, Minibatch Loss= 18.335670, Training Accuracy= 0.22000
Epoch= 7627, Minibatch Loss= 6.262314, Training Accuracy= 0.22000
Epoch= 7628, Minibatch Loss= 5.265160, Training Accuracy= 0.28000
Epoch= 7629, Minibatch Loss= 6.308844, Training Accuracy= 0.20000
Epoch= 7630, Minibatch Loss= 6.328279, Training Accuracy= 0.28000
Epoch= 7631, Minibatch Loss= 4.610403, Training Accuracy= 0.32000
Epoch= 7632, Minibatch Loss= 5.667711, Training Accuracy= 0.30000
Epoch= 7633, Minibatch Loss= 5.991113, Training Accuracy= 0.34000
Epoch= 7634, Minibatch Loss= 6.324705, Training Accuracy= 0.24000
Epoch= 7635, Minibatch Loss= 5.781759, Training Accuracy= 0.30000
Epoch= 7636, Minibatch Loss= 6.471702, Training Accuracy= 0.22000
Epoch= 7637, Minibatch Loss= 6.566920, Training Accuracy= 0.28000
Epoch= 7638, Minibatch Loss= 7.406546, Training Accuracy= 0.20000
Epoch= 7639, Minibatch Loss= 6.550403, Training Accuracy= 0.26000
Epoch= 7640, Minibatch Loss= 5.746327, Training Accuracy= 0.30000
Epoch= 7641, Minibatch Loss= 6.056298, Training Accuracy= 0.22000
Epoch= 7642, Minibatch Loss= 6.737913, Training Accuracy= 0.18000
Epoch= 7643, Minibatch Loss= 6.374838, Training Accuracy= 0.26000
Epoch= 7644, Minibatch Loss= 6.660830, Training Accuracy= 0.24000
Epoch= 7645, Minibatch Loss= 5.522255, Training Accuracy= 0.38000
Epoch= 7646, Minibatch Loss= 5.169458, Training Accuracy= 0.30000
Epoch= 7647, Minibatch Loss= 5.215511, Training Accuracy= 0.38000
Epoch= 7648, Minibatch Loss= 7.441950, Training Accuracy= 0.16000
Epoch= 7649, Minibatch Loss= 5.539885, Training Accuracy= 0.26000
Epoch= 7650, Minibatch Loss= 6.244729, Training Accuracy= 0.28000
Epoch= 7651, Minibatch Loss= 6.422245, Training Accuracy= 0.24000
Epoch= 7652, Minibatch Loss= 6.491791, Training Accuracy= 0.20000
Epoch= 7653, Minibatch Loss= 5.207728, Training Accuracy= 0.30000
Epoch= 7654, Minibatch Loss= 5.528408, Training Accuracy= 0.22000
Epoch= 7655, Minibatch Loss= 5.758772, Training Accuracy= 0.26000
Epoch= 7656, Minibatch Loss= 5.782640, Training Accuracy= 0.22000
Epoch= 7657, Minibatch Loss= 4.977024, Training Accuracy= 0.30000
Epoch= 7658, Minibatch Loss= 6.454841, Training Accuracy= 0.22000
Epoch= 7659, Minibatch Loss= 5.134345, Training Accuracy= 0.34000
Epoch= 7660, Minibatch Loss= 5.927645, Training Accuracy= 0.30000
Epoch= 7661, Minibatch Loss= 6.297402, Training Accuracy= 0.22000
Epoch= 7662, Minibatch Loss= 6.619018, Training Accuracy= 0.22000
Epoch= 7663, Minibatch Loss= 5.017349, Training Accuracy= 0.24000
Epoch= 7664, Minibatch Loss= 5.514657, Training Accuracy= 0.38000
Epoch= 7665, Minibatch Loss= 5.640318, Training Accuracy= 0.30000
Epoch= 7666, Minibatch Loss= 6.113155, Training Accuracy= 0.22000
Epoch= 7667, Minibatch Loss= 6.678137, Training Accuracy= 0.32000
Epoch= 7668, Minibatch Loss= 7.275170, Training Accuracy= 0.22000
Epoch= 7669, Minibatch Loss= 4.954549, Training Accuracy= 0.36000
Epoch= 7670, Minibatch Loss= 5.461834, Training Accuracy= 0.24000
Epoch= 7671, Minibatch Loss= 5.494862, Training Accuracy= 0.28000
Epoch= 7672, Minibatch Loss= 7.696655, Training Accuracy= 0.12000
Epoch= 7673, Minibatch Loss= 5.686606, Training Accuracy= 0.32000
Epoch= 7674, Minibatch Loss= 5.245904, Training Accuracy= 0.30000
Epoch= 7675, Minibatch Loss= 5.899048, Training Accuracy= 0.28000
Epoch= 7676, Minibatch Loss= 7.064497, Training Accuracy= 0.24000
Epoch= 7677, Minibatch Loss= 5.582714, Training Accuracy= 0.32000
Epoch= 7678, Minibatch Loss= 6.348657, Training Accuracy= 0.28000
Epoch= 7679, Minibatch Loss= 6.592612, Training Accuracy= 0.20000
Epoch= 7680, Minibatch Loss= 6.614391, Training Accuracy= 0.16000
Epoch= 7681, Minibatch Loss= 6.384434, Training Accuracy= 0.24000
Epoch= 7682, Minibatch Loss= 5.502184, Training Accuracy= 0.38000
Epoch= 7683, Minibatch Loss= 5.059103, Training Accuracy= 0.30000
Epoch= 7684, Minibatch Loss= 7.182049, Training Accuracy= 0.22000
Epoch= 7685, Minibatch Loss= 7.236953, Training Accuracy= 0.16000
Epoch= 7686, Minibatch Loss= 5.612369, Training Accuracy= 0.24000
Epoch= 7687, Minibatch Loss= 5.000558, Training Accuracy= 0.26000
Epoch= 7688, Minibatch Loss= 5.826458, Training Accuracy= 0.24000
Epoch= 7689, Minibatch Loss= 6.087106, Training Accuracy= 0.28000
Epoch= 7690, Minibatch Loss= 6.182535, Training Accuracy= 0.32000
Epoch= 7691, Minibatch Loss= 7.837964, Training Accuracy= 0.20000
Epoch= 7692, Minibatch Loss= 6.005785, Training Accuracy= 0.28000
Epoch= 7693, Minibatch Loss= 5.297102, Training Accuracy= 0.28000
Epoch= 7694, Minibatch Loss= 6.374872, Training Accuracy= 0.26000
Epoch= 7695, Minibatch Loss= 6.018884, Training Accuracy= 0.30000
Epoch= 7696, Minibatch Loss= 5.416326, Training Accuracy= 0.28000
Epoch= 7697, Minibatch Loss= 5.930917, Training Accuracy= 0.24000
Epoch= 7698, Minibatch Loss= 5.163974, Training Accuracy= 0.34000
Epoch= 7699, Minibatch Loss= 6.190965, Training Accuracy= 0.22000
Epoch= 7700, Minibatch Loss= 6.506880, Training Accuracy= 0.16000
Epoch= 7701, Minibatch Loss= 7.364943, Training Accuracy= 0.20000
Epoch= 7702, Minibatch Loss= 6.575991, Training Accuracy= 0.22000
Epoch= 7703, Minibatch Loss= 6.192934, Training Accuracy= 0.20000
Epoch= 7704, Minibatch Loss= 5.193322, Training Accuracy= 0.26000
Epoch= 7705, Minibatch Loss= 5.366544, Training Accuracy= 0.22000
Epoch= 7706, Minibatch Loss= 5.765036, Training Accuracy= 0.30000
Epoch= 7707, Minibatch Loss= 7.469756, Training Accuracy= 0.24000
Epoch= 7708, Minibatch Loss= 6.613358, Training Accuracy= 0.28000
Epoch= 7709, Minibatch Loss= 7.029277, Training Accuracy= 0.22000
Epoch= 7710, Minibatch Loss= 5.891493, Training Accuracy= 0.24000
Epoch= 7711, Minibatch Loss= 5.792639, Training Accuracy= 0.36000
Epoch= 7712, Minibatch Loss= 6.644918, Training Accuracy= 0.24000
Epoch= 7713, Minibatch Loss= 6.676520, Training Accuracy= 0.16000
Epoch= 7714, Minibatch Loss= 5.687500, Training Accuracy= 0.36000
Epoch= 7715, Minibatch Loss= 6.641517, Training Accuracy= 0.26000
Epoch= 7716, Minibatch Loss= 5.695210, Training Accuracy= 0.26000
Epoch= 7717, Minibatch Loss= 7.182597, Training Accuracy= 0.16000
Epoch= 7718, Minibatch Loss= 7.653002, Training Accuracy= 0.18000
Epoch= 7719, Minibatch Loss= 6.394499, Training Accuracy= 0.24000
Epoch= 7720, Minibatch Loss= 6.603407, Training Accuracy= 0.24000
Epoch= 7721, Minibatch Loss= 6.890226, Training Accuracy= 0.32000
Epoch= 7722, Minibatch Loss= 7.728688, Training Accuracy= 0.22000
Epoch= 7723, Minibatch Loss= 6.472328, Training Accuracy= 0.16000
Epoch= 7724, Minibatch Loss= 6.396216, Training Accuracy= 0.26000
Epoch= 7725, Minibatch Loss= 5.293375, Training Accuracy= 0.26000
Epoch= 7726, Minibatch Loss= 5.283565, Training Accuracy= 0.24000
Epoch= 7727, Minibatch Loss= 7.465498, Training Accuracy= 0.24000
Epoch= 7728, Minibatch Loss= 5.968573, Training Accuracy= 0.22000
Epoch= 7729, Minibatch Loss= 5.141477, Training Accuracy= 0.28000
Epoch= 7730, Minibatch Loss= 5.245464, Training Accuracy= 0.26000
Epoch= 7731, Minibatch Loss= 8.047142, Training Accuracy= 0.30000
Epoch= 7732, Minibatch Loss= 7.347204, Training Accuracy= 0.20000
Epoch= 7733, Minibatch Loss= 5.714401, Training Accuracy= 0.18000
Epoch= 7734, Minibatch Loss= 6.428290, Training Accuracy= 0.16000
Epoch= 7735, Minibatch Loss= 4.995573, Training Accuracy= 0.36000
Epoch= 7736, Minibatch Loss= 6.037045, Training Accuracy= 0.28000
Epoch= 7737, Minibatch Loss= 5.713618, Training Accuracy= 0.22000
Epoch= 7738, Minibatch Loss= 7.870770, Training Accuracy= 0.20000
Epoch= 7739, Minibatch Loss= 6.695637, Training Accuracy= 0.24000
Epoch= 7740, Minibatch Loss= 5.903768, Training Accuracy= 0.32000
Epoch= 7741, Minibatch Loss= 5.887042, Training Accuracy= 0.32000
Epoch= 7742, Minibatch Loss= 5.796443, Training Accuracy= 0.28000
Epoch= 7743, Minibatch Loss= 5.999070, Training Accuracy= 0.26000
Epoch= 7744, Minibatch Loss= 6.245309, Training Accuracy= 0.32000
Epoch= 7745, Minibatch Loss= 5.598412, Training Accuracy= 0.18000
Epoch= 7746, Minibatch Loss= 5.450609, Training Accuracy= 0.34000
Epoch= 7747, Minibatch Loss= 6.878640, Training Accuracy= 0.24000
Epoch= 7748, Minibatch Loss= 5.009411, Training Accuracy= 0.32000
Epoch= 7749, Minibatch Loss= 7.082610, Training Accuracy= 0.30000
Epoch= 7750, Minibatch Loss= 5.590119, Training Accuracy= 0.32000
Epoch= 7751, Minibatch Loss= 5.164334, Training Accuracy= 0.30000
Epoch= 7752, Minibatch Loss= 7.010942, Training Accuracy= 0.22000
Epoch= 7753, Minibatch Loss= 5.864443, Training Accuracy= 0.26000
Epoch= 7754, Minibatch Loss= 6.408403, Training Accuracy= 0.28000
Epoch= 7755, Minibatch Loss= 6.027239, Training Accuracy= 0.20000
Epoch= 7756, Minibatch Loss= 5.145996, Training Accuracy= 0.30000
Epoch= 7757, Minibatch Loss= 6.346244, Training Accuracy= 0.26000
Epoch= 7758, Minibatch Loss= 6.426354, Training Accuracy= 0.20000
Epoch= 7759, Minibatch Loss= 6.546212, Training Accuracy= 0.26000
Epoch= 7760, Minibatch Loss= 5.880287, Training Accuracy= 0.26000
Epoch= 7761, Minibatch Loss= 5.792953, Training Accuracy= 0.28000
Epoch= 7762, Minibatch Loss= 4.917022, Training Accuracy= 0.26000
Epoch= 7763, Minibatch Loss= 6.120246, Training Accuracy= 0.22000
Epoch= 7764, Minibatch Loss= 5.736113, Training Accuracy= 0.26000
Epoch= 7765, Minibatch Loss= 7.939830, Training Accuracy= 0.22000
Epoch= 7766, Minibatch Loss= 5.720697, Training Accuracy= 0.26000
Epoch= 7767, Minibatch Loss= 5.982616, Training Accuracy= 0.34000
Epoch= 7768, Minibatch Loss= 6.336504, Training Accuracy= 0.22000
Epoch= 7769, Minibatch Loss= 4.946234, Training Accuracy= 0.32000
Epoch= 7770, Minibatch Loss= 5.979445, Training Accuracy= 0.26000
Epoch= 7771, Minibatch Loss= 6.962825, Training Accuracy= 0.20000
Epoch= 7772, Minibatch Loss= 4.635763, Training Accuracy= 0.24000
Epoch= 7773, Minibatch Loss= 5.819567, Training Accuracy= 0.28000
Epoch= 7774, Minibatch Loss= 4.652808, Training Accuracy= 0.40000
Epoch= 7775, Minibatch Loss= 6.105358, Training Accuracy= 0.22000
Epoch= 7776, Minibatch Loss= 5.536009, Training Accuracy= 0.20000
Epoch= 7777, Minibatch Loss= 4.459251, Training Accuracy= 0.36000
Epoch= 7778, Minibatch Loss= 5.740462, Training Accuracy= 0.22000
Epoch= 7779, Minibatch Loss= 5.843714, Training Accuracy= 0.26000
Epoch= 7780, Minibatch Loss= 6.953358, Training Accuracy= 0.18000
Epoch= 7781, Minibatch Loss= 5.858862, Training Accuracy= 0.24000
Epoch= 7782, Minibatch Loss= 5.773943, Training Accuracy= 0.22000
Epoch= 7783, Minibatch Loss= 5.525545, Training Accuracy= 0.20000
Epoch= 7784, Minibatch Loss= 5.570795, Training Accuracy= 0.24000
Epoch= 7785, Minibatch Loss= 6.083099, Training Accuracy= 0.24000
Epoch= 7786, Minibatch Loss= 6.045106, Training Accuracy= 0.24000
Epoch= 7787, Minibatch Loss= 6.541086, Training Accuracy= 0.16000
Epoch= 7788, Minibatch Loss= 5.518043, Training Accuracy= 0.36000
Epoch= 7789, Minibatch Loss= 3.975856, Training Accuracy= 0.40000
Epoch= 7790, Minibatch Loss= 6.275064, Training Accuracy= 0.22000
Epoch= 7791, Minibatch Loss= 5.956499, Training Accuracy= 0.22000
Epoch= 7792, Minibatch Loss= 6.363513, Training Accuracy= 0.22000
Epoch= 7793, Minibatch Loss= 6.326063, Training Accuracy= 0.20000
Epoch= 7794, Minibatch Loss= 5.038481, Training Accuracy= 0.26000
Epoch= 7795, Minibatch Loss= 6.028381, Training Accuracy= 0.34000
Epoch= 7796, Minibatch Loss= 5.634847, Training Accuracy= 0.34000
Epoch= 7797, Minibatch Loss= 4.752809, Training Accuracy= 0.30000
Epoch= 7798, Minibatch Loss= 5.265024, Training Accuracy= 0.18000
Epoch= 7799, Minibatch Loss= 6.560881, Training Accuracy= 0.24000
Epoch= 7800, Minibatch Loss= 5.982991, Training Accuracy= 0.26000
Epoch= 7801, Minibatch Loss= 6.405593, Training Accuracy= 0.24000
Epoch= 7802, Minibatch Loss= 5.129335, Training Accuracy= 0.28000
Epoch= 7803, Minibatch Loss= 5.411637, Training Accuracy= 0.28000
Epoch= 7804, Minibatch Loss= 6.806311, Training Accuracy= 0.18000
Epoch= 7805, Minibatch Loss= 6.236467, Training Accuracy= 0.18000
Epoch= 7806, Minibatch Loss= 5.241475, Training Accuracy= 0.14000
Epoch= 7807, Minibatch Loss= 7.297712, Training Accuracy= 0.10000
Epoch= 7808, Minibatch Loss= 6.732187, Training Accuracy= 0.24000
Epoch= 7809, Minibatch Loss= 5.674958, Training Accuracy= 0.18000
Epoch= 7810, Minibatch Loss= 5.427675, Training Accuracy= 0.36000
Epoch= 7811, Minibatch Loss= 6.401502, Training Accuracy= 0.20000
Epoch= 7812, Minibatch Loss= 6.456540, Training Accuracy= 0.16000
Epoch= 7813, Minibatch Loss= 7.249956, Training Accuracy= 0.16000
Epoch= 7814, Minibatch Loss= 6.854015, Training Accuracy= 0.16000
Epoch= 7815, Minibatch Loss= 6.359559, Training Accuracy= 0.22000
Epoch= 7816, Minibatch Loss= 6.885934, Training Accuracy= 0.20000
Epoch= 7817, Minibatch Loss= 4.917884, Training Accuracy= 0.36000
Epoch= 7818, Minibatch Loss= 6.774874, Training Accuracy= 0.24000
Epoch= 7819, Minibatch Loss= 7.297298, Training Accuracy= 0.20000
Epoch= 7820, Minibatch Loss= 5.865274, Training Accuracy= 0.30000
Epoch= 7821, Minibatch Loss= 5.326516, Training Accuracy= 0.24000
Epoch= 7822, Minibatch Loss= 6.696720, Training Accuracy= 0.26000
Epoch= 7823, Minibatch Loss= 5.580718, Training Accuracy= 0.32000
Epoch= 7824, Minibatch Loss= 5.422878, Training Accuracy= 0.20000
Epoch= 7825, Minibatch Loss= 4.506014, Training Accuracy= 0.20000
Epoch= 7826, Minibatch Loss= 7.122990, Training Accuracy= 0.22000
Epoch= 7827, Minibatch Loss= 5.690835, Training Accuracy= 0.24000
Epoch= 7828, Minibatch Loss= 6.543546, Training Accuracy= 0.24000
Epoch= 7829, Minibatch Loss= 6.713246, Training Accuracy= 0.28000
Epoch= 7830, Minibatch Loss= 7.634978, Training Accuracy= 0.20000
Epoch= 7831, Minibatch Loss= 7.394485, Training Accuracy= 0.16000
Epoch= 7832, Minibatch Loss= 5.407586, Training Accuracy= 0.32000
Epoch= 7833, Minibatch Loss= 5.916321, Training Accuracy= 0.18000
Epoch= 7834, Minibatch Loss= 5.506491, Training Accuracy= 0.20000
Epoch= 7835, Minibatch Loss= 5.821005, Training Accuracy= 0.22000
Epoch= 7836, Minibatch Loss= 6.386032, Training Accuracy= 0.20000
Epoch= 7837, Minibatch Loss= 6.311875, Training Accuracy= 0.30000
Epoch= 7838, Minibatch Loss= 5.227962, Training Accuracy= 0.42000
Epoch= 7839, Minibatch Loss= 6.459438, Training Accuracy= 0.18000
Epoch= 7840, Minibatch Loss= 5.093498, Training Accuracy= 0.18000
Epoch= 7841, Minibatch Loss= 5.772145, Training Accuracy= 0.24000
Epoch= 7842, Minibatch Loss= 6.950087, Training Accuracy= 0.22000
Epoch= 7843, Minibatch Loss= 7.139022, Training Accuracy= 0.14000
Epoch= 7844, Minibatch Loss= 7.055448, Training Accuracy= 0.28000
Epoch= 7845, Minibatch Loss= 7.561805, Training Accuracy= 0.16000
Epoch= 7846, Minibatch Loss= 6.849090, Training Accuracy= 0.26000
Epoch= 7847, Minibatch Loss= 6.044318, Training Accuracy= 0.26000
Epoch= 7848, Minibatch Loss= 6.444910, Training Accuracy= 0.20000
Epoch= 7849, Minibatch Loss= 5.902433, Training Accuracy= 0.30000
Epoch= 7850, Minibatch Loss= 7.304601, Training Accuracy= 0.26000
Epoch= 7851, Minibatch Loss= 4.600101, Training Accuracy= 0.36000
Epoch= 7852, Minibatch Loss= 5.613297, Training Accuracy= 0.32000
Epoch= 7853, Minibatch Loss= 6.867828, Training Accuracy= 0.26000
Epoch= 7854, Minibatch Loss= 6.415188, Training Accuracy= 0.14000
Epoch= 7855, Minibatch Loss= 5.788086, Training Accuracy= 0.24000
Epoch= 7856, Minibatch Loss= 6.152592, Training Accuracy= 0.18000
Epoch= 7857, Minibatch Loss= 5.142072, Training Accuracy= 0.30000
Epoch= 7858, Minibatch Loss= 6.187156, Training Accuracy= 0.22000
Epoch= 7859, Minibatch Loss= 7.329810, Training Accuracy= 0.18000
Epoch= 7860, Minibatch Loss= 6.415497, Training Accuracy= 0.24000
Epoch= 7861, Minibatch Loss= 5.461906, Training Accuracy= 0.24000
Epoch= 7862, Minibatch Loss= 6.261385, Training Accuracy= 0.24000
Epoch= 7863, Minibatch Loss= 6.900171, Training Accuracy= 0.18000
Epoch= 7864, Minibatch Loss= 6.146077, Training Accuracy= 0.20000
Epoch= 7865, Minibatch Loss= 6.653174, Training Accuracy= 0.22000
Epoch= 7866, Minibatch Loss= 4.634570, Training Accuracy= 0.42000
Epoch= 7867, Minibatch Loss= 4.887978, Training Accuracy= 0.42000
Epoch= 7868, Minibatch Loss= 6.556513, Training Accuracy= 0.24000
Epoch= 7869, Minibatch Loss= 6.454850, Training Accuracy= 0.22000
Epoch= 7870, Minibatch Loss= 5.414736, Training Accuracy= 0.28000
Epoch= 7871, Minibatch Loss= 5.325469, Training Accuracy= 0.26000
Epoch= 7872, Minibatch Loss= 6.564566, Training Accuracy= 0.26000
Epoch= 7873, Minibatch Loss= 5.788688, Training Accuracy= 0.34000
Epoch= 7874, Minibatch Loss= 6.168890, Training Accuracy= 0.18000
Epoch= 7875, Minibatch Loss= 6.022748, Training Accuracy= 0.28000
Epoch= 7876, Minibatch Loss= 5.416092, Training Accuracy= 0.26000
Epoch= 7877, Minibatch Loss= 6.906278, Training Accuracy= 0.28000
Epoch= 7878, Minibatch Loss= 7.148682, Training Accuracy= 0.18000
Epoch= 7879, Minibatch Loss= 6.818283, Training Accuracy= 0.18000
Epoch= 7880, Minibatch Loss= 5.291550, Training Accuracy= 0.30000
Epoch= 7881, Minibatch Loss= 6.393775, Training Accuracy= 0.36000
Epoch= 7882, Minibatch Loss= 7.112386, Training Accuracy= 0.12000
Epoch= 7883, Minibatch Loss= 5.830475, Training Accuracy= 0.32000
Epoch= 7884, Minibatch Loss= 6.208782, Training Accuracy= 0.22000
Epoch= 7885, Minibatch Loss= 5.749224, Training Accuracy= 0.24000
Epoch= 7886, Minibatch Loss= 7.376539, Training Accuracy= 0.20000
Epoch= 7887, Minibatch Loss= 6.652079, Training Accuracy= 0.24000
Epoch= 7888, Minibatch Loss= 5.487349, Training Accuracy= 0.24000
Epoch= 7889, Minibatch Loss= 6.082268, Training Accuracy= 0.30000
Epoch= 7890, Minibatch Loss= 4.987977, Training Accuracy= 0.26000
Epoch= 7891, Minibatch Loss= 4.453837, Training Accuracy= 0.40000
Epoch= 7892, Minibatch Loss= 6.402300, Training Accuracy= 0.16000
Epoch= 7893, Minibatch Loss= 7.260112, Training Accuracy= 0.16000
Epoch= 7894, Minibatch Loss= 4.527277, Training Accuracy= 0.30000
Epoch= 7895, Minibatch Loss= 5.754375, Training Accuracy= 0.28000
Epoch= 7896, Minibatch Loss= 4.723557, Training Accuracy= 0.36000
Epoch= 7897, Minibatch Loss= 5.782367, Training Accuracy= 0.28000
Epoch= 7898, Minibatch Loss= 5.854411, Training Accuracy= 0.22000
Epoch= 7899, Minibatch Loss= 6.355706, Training Accuracy= 0.26000
Epoch= 7900, Minibatch Loss= 5.863234, Training Accuracy= 0.32000
Epoch= 7901, Minibatch Loss= 5.578360, Training Accuracy= 0.26000
Epoch= 7902, Minibatch Loss= 6.696196, Training Accuracy= 0.22000
Epoch= 7903, Minibatch Loss= 5.075174, Training Accuracy= 0.24000
Epoch= 7904, Minibatch Loss= 6.597711, Training Accuracy= 0.22000
Epoch= 7905, Minibatch Loss= 5.039882, Training Accuracy= 0.30000
Epoch= 7906, Minibatch Loss= 5.822861, Training Accuracy= 0.34000
Epoch= 7907, Minibatch Loss= 9.373923, Training Accuracy= 0.06000
Epoch= 7908, Minibatch Loss= 5.945463, Training Accuracy= 0.24000
Epoch= 7909, Minibatch Loss= 6.089659, Training Accuracy= 0.34000
Epoch= 7910, Minibatch Loss= 4.715442, Training Accuracy= 0.30000
Epoch= 7911, Minibatch Loss= 7.149484, Training Accuracy= 0.18000
Epoch= 7912, Minibatch Loss= 6.198589, Training Accuracy= 0.30000
Epoch= 7913, Minibatch Loss= 5.965765, Training Accuracy= 0.26000
Epoch= 7914, Minibatch Loss= 6.055508, Training Accuracy= 0.22000
Epoch= 7915, Minibatch Loss= 6.205214, Training Accuracy= 0.26000
Epoch= 7916, Minibatch Loss= 7.447192, Training Accuracy= 0.18000
Epoch= 7917, Minibatch Loss= 5.357551, Training Accuracy= 0.28000
Epoch= 7918, Minibatch Loss= 6.613390, Training Accuracy= 0.18000
Epoch= 7919, Minibatch Loss= 5.813034, Training Accuracy= 0.24000
Epoch= 7920, Minibatch Loss= 5.507414, Training Accuracy= 0.22000
Epoch= 7921, Minibatch Loss= 5.919415, Training Accuracy= 0.26000
Epoch= 7922, Minibatch Loss= 5.628183, Training Accuracy= 0.26000
Epoch= 7923, Minibatch Loss= 6.472158, Training Accuracy= 0.22000
Epoch= 7924, Minibatch Loss= 4.604663, Training Accuracy= 0.34000
Epoch= 7925, Minibatch Loss= 7.397030, Training Accuracy= 0.16000
Epoch= 7926, Minibatch Loss= 6.801004, Training Accuracy= 0.20000
Epoch= 7927, Minibatch Loss= 5.376476, Training Accuracy= 0.34000
Epoch= 7928, Minibatch Loss= 6.512147, Training Accuracy= 0.14000
Epoch= 7929, Minibatch Loss= 5.052899, Training Accuracy= 0.30000
Epoch= 7930, Minibatch Loss= 4.891899, Training Accuracy= 0.26000
Epoch= 7931, Minibatch Loss= 6.834931, Training Accuracy= 0.22000
Epoch= 7932, Minibatch Loss= 7.307390, Training Accuracy= 0.20000
Epoch= 7933, Minibatch Loss= 8.071352, Training Accuracy= 0.12000
Epoch= 7934, Minibatch Loss= 5.753507, Training Accuracy= 0.26000
Epoch= 7935, Minibatch Loss= 7.450134, Training Accuracy= 0.18000
Epoch= 7936, Minibatch Loss= 6.212492, Training Accuracy= 0.18000
Epoch= 7937, Minibatch Loss= 5.203267, Training Accuracy= 0.28000
Epoch= 7938, Minibatch Loss= 4.557138, Training Accuracy= 0.26000
Epoch= 7939, Minibatch Loss= 7.355997, Training Accuracy= 0.16000
Epoch= 7940, Minibatch Loss= 6.698833, Training Accuracy= 0.22000
Epoch= 7941, Minibatch Loss= 6.635332, Training Accuracy= 0.20000
Epoch= 7942, Minibatch Loss= 4.940064, Training Accuracy= 0.42000
Epoch= 7943, Minibatch Loss= 5.266118, Training Accuracy= 0.28000
Epoch= 7944, Minibatch Loss= 6.300676, Training Accuracy= 0.22000
Epoch= 7945, Minibatch Loss= 5.833727, Training Accuracy= 0.28000
Epoch= 7946, Minibatch Loss= 6.346407, Training Accuracy= 0.40000
Epoch= 7947, Minibatch Loss= 5.760358, Training Accuracy= 0.28000
Epoch= 7948, Minibatch Loss= 5.301103, Training Accuracy= 0.32000
Epoch= 7949, Minibatch Loss= 6.427164, Training Accuracy= 0.24000
Epoch= 7950, Minibatch Loss= 5.484944, Training Accuracy= 0.32000
Epoch= 7951, Minibatch Loss= 6.203788, Training Accuracy= 0.24000
Epoch= 7952, Minibatch Loss= 5.948670, Training Accuracy= 0.28000
Epoch= 7953, Minibatch Loss= 6.352260, Training Accuracy= 0.22000
Epoch= 7954, Minibatch Loss= 6.328148, Training Accuracy= 0.14000
Epoch= 7955, Minibatch Loss= 6.070755, Training Accuracy= 0.26000
Epoch= 7956, Minibatch Loss= 6.289814, Training Accuracy= 0.24000
Epoch= 7957, Minibatch Loss= 5.437012, Training Accuracy= 0.18000
Epoch= 7958, Minibatch Loss= 7.178662, Training Accuracy= 0.22000
Epoch= 7959, Minibatch Loss= 6.533473, Training Accuracy= 0.24000
Epoch= 7960, Minibatch Loss= 6.936857, Training Accuracy= 0.08000
Epoch= 7961, Minibatch Loss= 5.991097, Training Accuracy= 0.24000
Epoch= 7962, Minibatch Loss= 5.882601, Training Accuracy= 0.16000
Epoch= 7963, Minibatch Loss= 5.547501, Training Accuracy= 0.22000
Epoch= 7964, Minibatch Loss= 5.539448, Training Accuracy= 0.26000
Epoch= 7965, Minibatch Loss= 7.781517, Training Accuracy= 0.16000
Epoch= 7966, Minibatch Loss= 6.729390, Training Accuracy= 0.22000
Epoch= 7967, Minibatch Loss= 5.667883, Training Accuracy= 0.22000
Epoch= 7968, Minibatch Loss= 6.213890, Training Accuracy= 0.18000
Epoch= 7969, Minibatch Loss= 5.513578, Training Accuracy= 0.34000
Epoch= 7970, Minibatch Loss= 6.859303, Training Accuracy= 0.20000
Epoch= 7971, Minibatch Loss= 6.800175, Training Accuracy= 0.06000
Epoch= 7972, Minibatch Loss= 5.231556, Training Accuracy= 0.34000
Epoch= 7973, Minibatch Loss= 4.278353, Training Accuracy= 0.28000
Epoch= 7974, Minibatch Loss= 7.089646, Training Accuracy= 0.12000
Epoch= 7975, Minibatch Loss= 7.328296, Training Accuracy= 0.14000
Epoch= 7976, Minibatch Loss= 5.216829, Training Accuracy= 0.26000
Epoch= 7977, Minibatch Loss= 6.798210, Training Accuracy= 0.18000
Epoch= 7978, Minibatch Loss= 5.064006, Training Accuracy= 0.32000
Epoch= 7979, Minibatch Loss= 6.251986, Training Accuracy= 0.22000
Epoch= 7980, Minibatch Loss= 5.574090, Training Accuracy= 0.26000
Epoch= 7981, Minibatch Loss= 5.775238, Training Accuracy= 0.18000
Epoch= 7982, Minibatch Loss= 6.118705, Training Accuracy= 0.16000
Epoch= 7983, Minibatch Loss= 5.883338, Training Accuracy= 0.22000
Epoch= 7984, Minibatch Loss= 5.580425, Training Accuracy= 0.26000
Epoch= 7985, Minibatch Loss= 6.832055, Training Accuracy= 0.24000
Epoch= 7986, Minibatch Loss= 6.418296, Training Accuracy= 0.22000
Epoch= 7987, Minibatch Loss= 5.854906, Training Accuracy= 0.26000
Epoch= 7988, Minibatch Loss= 5.013452, Training Accuracy= 0.36000
Epoch= 7989, Minibatch Loss= 5.414620, Training Accuracy= 0.20000
Epoch= 7990, Minibatch Loss= 7.420979, Training Accuracy= 0.18000
Epoch= 7991, Minibatch Loss= 6.287705, Training Accuracy= 0.28000
Epoch= 7992, Minibatch Loss= 6.117938, Training Accuracy= 0.22000
Epoch= 7993, Minibatch Loss= 6.310819, Training Accuracy= 0.24000
